date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-10-16,2317,154273795,33877031923,215.0,225.5,211.5,223.0,16.5,118148,214.0,218.825
2025-10-17,2317,119855855,27170967116,224.0,230.0,222.5,226.5,3.5,95615,215.0,219.375
2025-10-20,2317,152953266,36075523914,230.0,239.5,229.0,238.5,12.0,134231,220.1,220.7
2025-10-21,2317,120698819,29149120621,241.5,245.5,238.0,239.0,0.5,167654,226.7,221.9
2025-10-22,2317,71609786,17220549578,238.0,243.0,236.5,242.5,3.5,61493,233.9,223.325
2025-10-23,2317,50955830,12197332916,240.0,240.5,238.0,239.0,-3.5,52881,237.1,224.475
2025-10-27,2317,80708542,19851228769,249.0,249.0,243.0,246.5,7.5,92215,241.1,225.75
2025-10-28,2317,73662546,18319667921,248.0,250.0,246.5,250.0,3.5,54245,243.4,227.1
2025-10-29,2317,125297120,32456157743,254.0,263.0,253.0,260.0,10.0,134759,247.6,228.6
2025-10-30,2317,108445874,28366663326,262.5,265.0,256.5,262.0,2.0,120853,251.5,230.725
2025-10-31,2317,63119828,16335488543,261.0,262.0,257.0,257.5,-4.5,80469,255.2,232.8
2025-11-03,2317,97190219,24506690764,255.0,256.5,250.0,251.5,-6.0,112031,256.2,234.425
2025-11-04,2317,95832447,23802735472,252.0,255.0,244.0,244.0,-7.5,112749,255.0,235.35
2025-11-05,2317,114664242,27783011433,239.0,248.5,237.0,247.0,3.0,102625,252.4,236.375
2025-11-06,2317,65794425,16345639683,249.5,250.5,246.0,248.0,1.0,54035,249.6,237.35
2025-11-07,2317,50319199,12385551288,246.0,250.5,244.0,244.0,-4.0,55005,246.9,238.3
2025-11-10,2317,51628691,12765449635,245.0,250.0,244.0,249.5,5.5,41416,246.5,239.7
2025-11-11,2317,50821377,12670099307,251.0,252.0,246.5,246.5,-3.0,50065,247.0,241.375
2025-11-12,2317,65085447,16260745721,248.0,252.0,245.0,251.0,4.5,48915,247.8,243.625
2025-11-13,2317,90541908,22755846470,256.0,256.0,247.0,252.0,1.0,67939,248.6,245.9
2025-11-14,2317,112889692,27463897255,246.5,247.0,241.0,241.0,-11.0,136154,248.0,246.8
2025-11-17,2317,84874596,20140677581,241.0,242.0,235.0,236.0,-5.0,85770,245.3,247.275
2025-11-18,2317,77859170,18076847443,231.5,237.0,230.0,230.0,-6.0,92234,242.0,246.85
2025-11-19,2317,70909837,16178869413,226.5,230.0,226.5,229.0,-1.0,72522,237.6,246.35
2025-11-20,2317,78464576,18508648331,237.0,238.0,232.5,236.5,7.5,54773,234.5,246.05
2025-11-21,2317,97471576,22084882032,226.0,229.5,225.0,225.0,-11.5,119688,231.3,245.35
2025-11-24,2317,100270276,22226945000,226.5,227.0,220.0,220.0,-5.0,90400,228.1,244.025
2025-11-25,2317,73643136,16338521691,225.0,226.0,219.0,219.0,-1.0,61366,225.9,242.475
2025-11-26,2317,68461990,15412792724,221.0,228.0,221.0,227.0,8.0,51731,225.5,240.825
